ETF,week_key,date_min,date_max,year,n_dias,ret_semana,volumen_semanal,volumen_log_diff,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,clase_Bonds,clase_Core_US,clase_Factor_Style,clase_International,clase_Real_Assets,clase_Sector_economico,ret_semana_semana_menos_1,ret_semana_semana_menos_2
VOO,2021-W25,2021-06-21,2021-06-25,2021,5,0.027516219376719775,15350000,-0.1663367139088976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.01881279125864488,0.004084311037606092
VOO,2021-W26,2021-06-28,2021-07-02,2021,5,0.0166399010127547,16919600,0.0973572392034896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.027516219376719775,-0.01881279125864488
VOO,2021-W27,2021-07-06,2021-07-09,2021,4,0.004054348019963072,18228400,0.07450810418574605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0166399010127547,0.027516219376719775
VOO,2021-W28,2021-07-12,2021-07-16,2021,5,-0.00943567995714023,19575000,0.07127242445442405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.004054348019963072,0.0166399010127547
VOO,2021-W29,2021-07-19,2021-07-23,2021,5,0.019401742069081962,25103500,0.24875403677078367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.00943567995714023,0.004054348019963072
VOO,2021-W30,2021-07-26,2021-07-30,2021,5,-0.0030463478380573505,17242800,-0.37561261360662357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.019401742069081962,-0.00943567995714023
VOO,2021-W31,2021-08-02,2021-08-06,2021,5,0.009160162207233924,19364200,0.11603133542762123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0030463478380573505,0.019401742069081962
VOO,2021-W32,2021-08-09,2021-08-13,2021,5,0.007590592406293339,12512600,-0.4366898638512531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.009160162207233924,-0.0030463478380573505
VOO,2021-W33,2021-08-16,2021-08-20,2021,5,-0.005748583557489972,22213000,0.5739415664580925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.007590592406293339,0.009160162207233924
VOO,2021-W34,2021-08-23,2021-08-27,2021,5,0.015216915452671564,18117100,-0.2038214594191956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.005748583557489972,0.007590592406293339
VOO,2021-W35,2021-08-30,2021-09-03,2021,5,0.006526564496554421,18706600,0.03202015911163514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.015216915452671564,-0.005748583557489972
VOO,2021-W36,2021-09-07,2021-09-10,2021,4,-0.016922121969241033,15478400,-0.18943089912139754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.006526564496554421,0.015216915452671564
VOO,2021-W37,2021-09-13,2021-09-17,2021,5,-0.0061226775480101026,21035000,0.30674221339595675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.016922121969241033,0.006526564496554421
VOO,2021-W38,2021-09-20,2021-09-24,2021,5,0.005829686577628834,30881300,0.3839631056735726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0061226775480101026,-0.016922121969241033
VOO,2021-W39,2021-09-27,2021-10-01,2021,5,-0.022303144095770833,34498500,0.11076502211518147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005829686577628834,-0.0061226775480101026
VOO,2021-W40,2021-10-04,2021-10-08,2021,5,0.008408300865106355,29303700,-0.1632020569173669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.022303144095770833,0.005829686577628834
VOO,2021-W41,2021-10-11,2021-10-15,2021,5,0.0183161883974563,23676200,-0.21324346374820635,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.008408300865106355,-0.022303144095770833
VOO,2021-W42,2021-10-18,2021-10-22,2021,5,0.016116053426817878,15677600,-0.41223738218295836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0183161883974563,0.008408300865106355
VOO,2021-W43,2021-10-25,2021-10-29,2021,5,0.013282182402990728,16751300,0.06624292521701491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.016116053426817878,0.0183161883974563
VOO,2021-W44,2021-11-01,2021-11-05,2021,5,0.020050254523535926,19719600,0.16313719779338598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.013282182402990728,0.016116053426817878
VOO,2021-W45,2021-11-08,2021-11-12,2021,5,-0.0026502635443668154,21848400,0.10251462732267314,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.020050254523535926,0.013282182402990728
VOO,2021-W46,2021-11-15,2021-11-19,2021,5,0.003439321916195226,19772600,-0.09983055138773977,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0026502635443668154,0.020050254523535926
VOO,2021-W47,2021-11-22,2021-11-26,2021,4,-0.020886823603349036,23935600,0.19106974949444577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.003439321916195226,-0.0026502635443668154
VOO,2021-W48,2021-11-29,2021-12-03,2021,5,-0.01263467747134328,43942000,0.6075036921116919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.020886823603349036,0.003439321916195226
VOO,2021-W49,2021-12-06,2021-12-10,2021,5,0.03768888879774668,27771600,-0.458856666742701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.01263467747134328,-0.020886823603349036
VOO,2021-W50,2021-12-13,2021-12-17,2021,5,-0.01973850537601507,35360300,0.24157580610486917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.03768888879774668,-0.01263467747134328
VOO,2021-W51,2021-12-20,2021-12-23,2021,4,0.022911473349537914,26845000,-0.275510138021815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.01973850537601507,0.03768888879774668
VOO,2021-W52,2021-12-27,2021-12-31,2021,5,0.009042768839775839,23386200,-0.13793347906777242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.022911473349537914,-0.01973850537601507
VOO,2022-W01,2022-01-03,2022-01-07,2022,5,-0.01844799886990245,33948100,0.37268678297796143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.009042768839775839,0.022911473349537914
VOO,2022-W02,2022-01-10,2022-01-14,2022,5,-0.003178325156039996,43516300,0.24830269276634453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01844799886990245,0.009042768839775839
VOO,2022-W03,2022-01-18,2022-01-21,2022,4,-0.05915535567880159,43999100,0.01103359861254205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.003178325156039996,-0.01844799886990245
VOO,2022-W04,2022-01-24,2022-01-28,2022,5,0.008826505517778749,78736300,0.5819351151539323,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.05915535567880159,-0.003178325156039996
VOO,2022-W05,2022-01-31,2022-02-04,2022,5,0.015291055612296489,39950100,-0.678473118979479,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008826505517778749,-0.05915535567880159
VOO,2022-W06,2022-02-07,2022-02-11,2022,5,-0.01854582595538634,37190200,-0.07158588962581547,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015291055612296489,0.008826505517778749
VOO,2022-W07,2022-02-14,2022-02-18,2022,5,-0.014050944004109667,42838200,0.14138494217784725,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.01854582595538634,0.015291055612296489
VOO,2022-W08,2022-02-22,2022-02-25,2022,4,0.007684173464622468,55512000,0.25916898570715574,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.014050944004109667,-0.01854582595538634
VOO,2022-W09,2022-02-28,2022-03-04,2022,5,-0.012579479024537932,44228500,-0.2272298359253746,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.007684173464622468,-0.014050944004109667
VOO,2022-W10,2022-03-07,2022-03-11,2022,5,-0.028540639270596913,35847800,-0.21008717931540133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.012579479024537932,0.007684173464622468
VOO,2022-W11,2022-03-14,2022-03-18,2022,5,0.05963697193197781,30654200,-0.15651251436703717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.028540639270596913,-0.012579479024537932
VOO,2022-W12,2022-03-21,2022-03-25,2022,5,0.018447043124020013,18749100,-0.49162393272505156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05963697193197781,-0.028540639270596913
VOO,2022-W13,2022-03-28,2022-04-01,2022,5,0.00048082772048729794,24239900,0.25685428451567915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.018447043124020013,0.05963697193197781
VOO,2022-W14,2022-04-04,2022-04-08,2022,5,-0.011572287153430949,24476800,0.009725694365346982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00048082772048729794,0.018447043124020013
VOO,2022-W15,2022-04-11,2022-04-14,2022,4,-0.022137243677415874,18053000,-0.30441385419089073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.011572287153430949,0.00048082772048729794
VOO,2022-W16,2022-04-18,2022-04-22,2022,5,-0.027350686078913,24211100,0.29349932973361703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.022137243677415874,-0.011572287153430949
VOO,2022-W17,2022-04-25,2022-04-29,2022,5,-0.0336497483026017,38302000,0.45869090845623006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.027350686078913,-0.022137243677415874
VOO,2022-W18,2022-05-02,2022-05-06,2022,5,-0.0015855482295830114,42149100,0.0957112177623678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0336497483026017,-0.027350686078913
VOO,2022-W19,2022-05-09,2022-05-13,2022,5,-0.02392850686804504,39747500,-0.05866638586600814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0015855482295830114,-0.0336497483026017
VOO,2022-W20,2022-05-16,2022-05-20,2022,5,-0.03064155709859495,31232100,-0.2411005339709078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.02392850686804504,-0.0015855482295830114
VOO,2022-W21,2022-05-23,2022-05-27,2022,5,0.06430806813063583,24686900,-0.23517367350128993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03064155709859495,-0.02392850686804504
VOO,2022-W22,2022-05-31,2022-06-03,2022,4,-0.011485126762107889,15285500,-0.4793680719517859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.06430806813063583,-0.03064155709859495
VOO,2022-W23,2022-06-06,2022-06-10,2022,5,-0.05212476087009854,19397500,0.23823952516922375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.011485126762107889,0.06430806813063583
VOO,2022-W24,2022-06-13,2022-06-17,2022,5,-0.05838895074826578,41777400,0.7672113316736322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.05212476087009854,-0.011485126762107889
VOO,2022-W25,2022-06-21,2022-06-24,2022,4,0.06320603811720726,22671800,-0.6112336620039578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.05838895074826578,-0.05212476087009854
VOO,2022-W26,2022-06-27,2022-07-01,2022,5,-0.022825263175354493,31823400,0.3390800067829183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06320603811720726,-0.05838895074826578
VOO,2022-W27,2022-07-05,2022-07-08,2022,4,0.01935843135868076,20160300,-0.45648654419373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.022825263175354493,0.06320603811720726
VOO,2022-W28,2022-07-11,2022-07-15,2022,5,-0.009222628852906922,22320800,0.10180365511986977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.01935843135868076,-0.022825263175354493
VOO,2022-W29,2022-07-18,2022-07-22,2022,5,0.025766019371518567,20573600,-0.08151027865905291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.009222628852906922,0.01935843135868076
VOO,2022-W30,2022-07-25,2022-07-29,2022,5,0.04189072602828414,20981400,0.019627630455399725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.025766019371518567,-0.009222628852906922
VOO,2022-W31,2022-08-01,2022-08-05,2022,5,0.003136591298645186,18671500,-0.11663803383879667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.04189072602828414,0.025766019371518567
VOO,2022-W32,2022-08-08,2022-08-12,2022,5,0.03285095557614337,16702100,-0.11146383710222452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.003136591298645186,0.04189072602828414
VOO,2022-W33,2022-08-15,2022-08-19,2022,5,-0.011654896273554982,16448100,-0.015324490999216067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.03285095557614337,0.003136591298645186
VOO,2022-W34,2022-08-22,2022-08-26,2022,5,-0.0410508375320946,17048600,0.03585811990043908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.011654896273554982,0.03285095557614337
VOO,2022-W35,2022-08-29,2022-09-02,2022,5,-0.0329105463656969,24731200,0.37199751549466953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0410508375320946,-0.011654896273554982
VOO,2022-W36,2022-09-06,2022-09-09,2022,4,0.03623381947553295,16130900,-0.4273289171831749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0329105463656969,-0.0410508375320946
VOO,2022-W37,2022-09-12,2022-09-16,2022,5,-0.04904981333841807,20325900,0.2311592476635873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.03623381947553295,-0.0329105463656969
VOO,2022-W38,2022-09-19,2022-09-23,2022,5,-0.0466804663486613,28186100,0.3269330137273343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.04904981333841807,0.03623381947553295
VOO,2022-W39,2022-09-26,2022-09-30,2022,5,-0.02953934173219519,34852000,0.21228157574537576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0466804663486613,-0.04904981333841807
VOO,2022-W40,2022-10-03,2022-10-07,2022,5,0.015205071283468818,24652500,-0.34623220914469144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.02953934173219519,-0.0466804663486613
VOO,2022-W41,2022-10-10,2022-10-14,2022,5,-0.014139435246821819,23413400,-0.05156980718923876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.015205071283468818,-0.02953934173219519
VOO,2022-W42,2022-10-17,2022-10-21,2022,5,0.045357372041054944,21017500,-0.10795308400779291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.014139435246821819,0.015205071283468818
VOO,2022-W43,2022-10-24,2022-10-28,2022,5,0.03844894507606256,23653900,0.11817258217789117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.045357372041054944,-0.014139435246821819
VOO,2022-W44,2022-10-31,2022-11-04,2022,5,-0.032881411353083756,27658000,0.15638701083726048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.03844894507606256,0.045357372041054944
VOO,2022-W45,2022-11-07,2022-11-11,2022,5,0.057151935307569346,19605600,-0.3440997773288359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.032881411353083756,0.03844894507606256
VOO,2022-W46,2022-11-14,2022-11-18,2022,5,-0.005944085457845638,18480100,-0.05912076225932239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.057151935307569346,-0.032881411353083756
VOO,2022-W47,2022-11-21,2022-11-25,2022,4,0.015835984824808413,8728200,-0.7501353144289755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.005944085457845638,0.057151935307569346
VOO,2022-W48,2022-11-28,2022-12-02,2022,5,0.011293655951663872,19014800,0.7786584602874793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.015835984824808413,-0.005944085457845638
VOO,2022-W49,2022-12-05,2022-12-09,2022,5,-0.033938648532915394,18831900,-0.00966538291944019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.011293655951663872,0.015835984824808413
VOO,2022-W50,2022-12-12,2022-12-16,2022,5,-0.021415987442500395,23475000,0.2203837847009531,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.033938648532915394,0.011293655951663872
VOO,2022-W51,2022-12-19,2022-12-23,2022,5,-0.0008619619702985304,25469300,0.08153778020566449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.021415987442500395,-0.033938648532915394
VOO,2022-W52,2022-12-27,2022-12-30,2022,4,-0.001507349596941765,18179800,-0.3371627177112799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.0008619619702985304,-0.021415987442500395
VOO,2023-W01,2023-01-03,2023-01-06,2023,4,0.014832205563471312,14757700,-0.20854610711687016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.001507349596941765,-0.0008619619702985304
VOO,2023-W02,2023-01-09,2023-01-13,2023,5,0.026674874954589534,20740200,0.3403088654845874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014832205563471312,-0.001507349596941765
VOO,2023-W03,2023-01-17,2023-01-20,2023,4,-0.006904825396300218,15708800,-0.2778527810748308,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.026674874954589534,0.014832205563471312
VOO,2023-W04,2023-01-23,2023-01-27,2023,5,0.024873067500453594,18017800,0.13713909327494633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.006904825396300218,0.026674874954589534
VOO,2023-W05,2023-01-30,2023-02-03,2023,5,0.015910473815570647,24084400,0.29020416984452524,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.024873067500453594,-0.006904825396300218
VOO,2023-W06,2023-02-06,2023-02-10,2023,5,-0.010160896231386829,16890600,-0.3548070738336371,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015910473815570647,0.024873067500453594
VOO,2023-W07,2023-02-13,2023-02-17,2023,5,-0.0021354031833409337,16881600,-0.0005329827617401861,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.010160896231386829,0.015910473815570647
VOO,2023-W08,2023-02-21,2023-02-24,2023,4,-0.027058449789481465,13903400,-0.19409085686325867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0021354031833409337,-0.010160896231386829
VOO,2023-W09,2023-02-27,2023-03-03,2023,5,0.019171090436045368,17727800,0.2430006143703558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.027058449789481465,-0.0021354031833409337
VOO,2023-W10,2023-03-06,2023-03-10,2023,5,-0.045740723835599795,21860700,0.20955647528082721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019171090436045368,-0.027058449789481465
VOO,2023-W11,2023-03-13,2023-03-17,2023,5,0.014554823210715107,28094500,0.25088332345119113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.045740723835599795,0.019171090436045368
VOO,2023-W12,2023-03-20,2023-03-24,2023,5,0.014282683783743089,19839800,-0.34788380648405237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014554823210715107,-0.045740723835599795
VOO,2023-W13,2023-03-27,2023-03-31,2023,5,0.03383088275467472,17671100,-0.11575948436154349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.014282683783743089,0.014554823210715107
VOO,2023-W14,2023-04-03,2023-04-06,2023,4,-0.00031907274430054144,12542500,-0.34280765942294167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03383088275467472,0.014282683783743089
VOO,2023-W15,2023-04-10,2023-04-14,2023,5,0.008053493782562704,15026900,0.18071905095694873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00031907274430054144,0.03383088275467472
VOO,2023-W16,2023-04-17,2023-04-21,2023,5,-0.0010558817216281824,14127100,-0.06174698978501425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.008053493782562704,-0.00031907274430054144
VOO,2023-W17,2023-04-24,2023-04-28,2023,5,0.009097677985269392,17562000,0.21764253838960101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0010558817216281824,0.008053493782562704
VOO,2023-W18,2023-05-01,2023-05-05,2023,5,-0.008094446875115402,20454800,0.15248009683525865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.009097677985269392,-0.0010558817216281824
VOO,2023-W19,2023-05-08,2023-05-12,2023,5,-0.00216617441240885,13949100,-0.382802583715975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.008094446875115402,0.009097677985269392
VOO,2023-W20,2023-05-15,2023-05-19,2023,5,0.016834968138859097,16370100,0.1600415100427881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00216617441240885,-0.008094446875115402
VOO,2023-W21,2023-05-22,2023-05-26,2023,5,0.00337458535698687,15641600,-0.045522468424902485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016834968138859097,-0.00216617441240885
VOO,2023-W22,2023-05-30,2023-06-02,2023,4,0.01897059524068201,19106300,0.2000840919233262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00337458535698687,0.016834968138859097
VOO,2023-W23,2023-06-05,2023-06-09,2023,5,0.004490591667273058,16834300,-0.1265996518913184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.01897059524068201,0.00337458535698687
VOO,2023-W24,2023-06-12,2023-06-16,2023,5,0.02554246840280694,23294000,0.32477734497347654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.004490591667273058,0.01897059524068201
